2025-09-11 20:06:11 | INFO     | world.vehicle_simulator.main:178 | configure() | Logging system configured: level=INFO, verbose=False, console=True, file=True, structured=False
2025-09-11 20:40:01 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:134 | _async_transmitter() | GPS device ZR1001 transmitter connected
2025-09-11 20:40:01 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:134 | _async_transmitter() | GPS device BUS001 transmitter connected
2025-09-11 20:40:01 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:134 | _async_transmitter() | GPS device BUS003 transmitter connected
2025-09-11 20:40:01 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:134 | _async_transmitter() | GPS device BUS002 transmitter connected
2025-09-11 20:40:03 | INFO     | world.vehicle_simulator.main:379 | main() | ------------------------------------------------------------
2025-09-11 20:40:03 | INFO     | world.vehicle_simulator.main:380 | main() | ✅ Timed Simulation Complete
2025-09-11 20:40:03 | INFO     | world.vehicle_simulator.main:192 | stop() | Stopping Vehicle Simulator...
2025-09-11 20:40:03 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.simulation_plugin:142 | stop_data_stream() | Simulation data stream stopped for BUS001
2025-09-11 20:40:03 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:124 | unload_current_plugin() | Unloaded plugin: simulation
2025-09-11 20:40:04 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:182 | _async_transmitter() | GPS device BUS001 transmitter disconnected
2025-09-11 20:40:05 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:121 | _data_worker() | GPS device BUS001 data worker stopped
2025-09-11 20:40:05 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:254 | off() | GPSDevice for BUS001 turned OFF
2025-09-11 20:40:05 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.simulation_plugin:142 | stop_data_stream() | Simulation data stream stopped for BUS002
2025-09-11 20:40:05 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:124 | unload_current_plugin() | Unloaded plugin: simulation
2025-09-11 20:40:05 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:121 | _data_worker() | GPS device BUS002 data worker stopped
2025-09-11 20:40:05 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:182 | _async_transmitter() | GPS device BUS002 transmitter disconnected
2025-09-11 20:40:05 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:254 | off() | GPSDevice for BUS002 turned OFF
2025-09-11 20:40:05 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.simulation_plugin:142 | stop_data_stream() | Simulation data stream stopped for BUS003
2025-09-11 20:40:05 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:124 | unload_current_plugin() | Unloaded plugin: simulation
2025-09-11 20:40:06 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:182 | _async_transmitter() | GPS device BUS003 transmitter disconnected
2025-09-11 20:40:07 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:121 | _data_worker() | GPS device BUS003 data worker stopped
2025-09-11 20:40:07 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:254 | off() | GPSDevice for BUS003 turned OFF
2025-09-11 20:40:07 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.simulation_plugin:142 | stop_data_stream() | Simulation data stream stopped for ZR1001
2025-09-11 20:40:07 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:124 | unload_current_plugin() | Unloaded plugin: simulation
2025-09-11 20:40:07 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:121 | _data_worker() | GPS device ZR1001 data worker stopped
2025-09-11 20:40:07 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:182 | _async_transmitter() | GPS device ZR1001 transmitter disconnected
2025-09-11 20:40:07 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:254 | off() | GPSDevice for ZR1001 turned OFF
2025-09-11 20:40:07 | INFO     | world.vehicle_simulator.main:201 | stop() | Active simulator stopped
2025-09-11 20:40:07 | INFO     | world.vehicle_simulator.main:203 | stop() | Vehicle Simulator stopped
2025-09-11 20:42:29 | INFO     | world.vehicle_simulator.config.config_loader:53 | _load_config() | Loaded configuration from: E:\projects\arknettransit\vehicle_simulator\world\vehicle_simulator\config\config.ini
2025-09-11 20:42:29 | INFO     | world.vehicle_simulator.main:254 | configure() | Logging system configured: level=INFO, verbose=False, console=True, file=True, structured=False
2025-09-11 20:42:29 | INFO     | world.vehicle_simulator.main:378 | log_system_info() | 🚌 Vehicle Simulator Starting...
2025-09-11 20:42:29 | INFO     | world.vehicle_simulator.config.config_loader:53 | _load_config() | Loaded configuration from: E:\projects\arknettransit\vehicle_simulator\world\vehicle_simulator\config\config.ini
2025-09-11 20:42:29 | INFO     | world.vehicle_simulator.providers.api_monitor:80 | __init__() | Socket.IO API monitor initialized for: http://localhost:8000
2025-09-11 20:42:29 | DEBUG    | world.vehicle_simulator.providers.api_monitor:85 | add_status_callback() | Added status callback: _on_api_status_change
2025-09-11 20:42:29 | INFO     | world.vehicle_simulator.providers.api_monitor:132 | _monitor_loop() | Starting Socket.IO monitoring loop
2025-09-11 20:42:29 | INFO     | world.vehicle_simulator.providers.api_monitor:110 | start_monitoring() | Socket.IO API monitoring started
2025-09-11 20:42:29 | INFO     | world.vehicle_simulator.providers.api_monitor:153 | _attempt_connection() | Attempting Socket.IO connection to http://localhost:8000
2025-09-11 20:42:29 | INFO     | world.vehicle_simulator.providers.data_provider:41 | __init__() | Fleet data provider initialized with Socket.IO monitoring for http://localhost:8000
2025-09-11 20:42:29 | INFO     | world.vehicle_simulator.providers.data_provider:42 | __init__() | Waiting for fleet manager API connection...
2025-09-11 20:42:29 | INFO     | world.vehicle_simulator.main:51 | __init__() | Database connection established
2025-09-11 20:42:29 | DEBUG    | world.vehicle_simulator.main:62 | __init__() | Vehicle Simulator initialized with database-driven architecture
2025-09-11 20:42:29 | INFO     | world.vehicle_simulator.main:108 | run_depot_simulator() | Starting Database-Driven Depot Simulator...
2025-09-11 20:42:29 | INFO     | world.vehicle_simulator.main:109 | run_depot_simulator() |    Using database for fleet data
2025-09-11 20:42:29 | INFO     | world.vehicle_simulator.main:110 | run_depot_simulator() |    Navigator provides realistic route following
2025-09-11 20:42:29 | INFO     | world.vehicle_simulator.main:111 | run_depot_simulator() |    Tick time: 2.0 seconds
2025-09-11 20:42:29 | INFO     | world.vehicle_simulator.main:118 | run_depot_simulator() |    Timetable operations: enabled
2025-09-11 20:42:29 | INFO     | world.vehicle_simulator.config.config_loader:53 | _load_config() | Loaded configuration from: E:\projects\arknettransit\vehicle_simulator\world\vehicle_simulator\config\config.ini
2025-09-11 20:42:29 | INFO     | world.vehicle_simulator.providers.api_monitor:80 | __init__() | Socket.IO API monitor initialized for: http://localhost:8000
2025-09-11 20:42:29 | DEBUG    | world.vehicle_simulator.providers.api_monitor:85 | add_status_callback() | Added status callback: _on_api_status_change
2025-09-11 20:42:29 | INFO     | world.vehicle_simulator.providers.api_monitor:132 | _monitor_loop() | Starting Socket.IO monitoring loop
2025-09-11 20:42:29 | INFO     | world.vehicle_simulator.providers.api_monitor:110 | start_monitoring() | Socket.IO API monitoring started
2025-09-11 20:42:29 | INFO     | world.vehicle_simulator.providers.api_monitor:153 | _attempt_connection() | Attempting Socket.IO connection to http://localhost:8000
2025-09-11 20:42:29 | INFO     | world.vehicle_simulator.providers.data_provider:41 | __init__() | Fleet data provider initialized with Socket.IO monitoring for http://localhost:8000
2025-09-11 20:42:29 | INFO     | world.vehicle_simulator.providers.data_provider:42 | __init__() | Waiting for fleet manager API connection...
2025-09-11 20:42:29 | DEBUG    | world.vehicle_simulator.providers.api_monitor:85 | add_status_callback() | Added status callback: _on_api_status_change
2025-09-11 20:42:29 | INFO     | world.vehicle_simulator.core.timetable_scheduler:113 | __init__() | Timetable scheduler initialized with 30s precision
2025-09-11 20:42:29 | INFO     | world.vehicle_simulator.core.depot_manager:129 | _load_fleet_data() | Loading fleet data from database...
2025-09-11 20:42:29 | INFO     | world.vehicle_simulator.core.depot_manager:135 | _load_fleet_data() | Waiting for API connection... (0s/10s)
2025-09-11 20:42:30 | INFO     | world.vehicle_simulator.core.depot_manager:135 | _load_fleet_data() | Waiting for API connection... (1s/10s)
2025-09-11 20:42:31 | INFO     | world.vehicle_simulator.core.depot_manager:135 | _load_fleet_data() | Waiting for API connection... (2s/10s)
2025-09-11 20:42:31 | DEBUG    | world.vehicle_simulator.providers.api_monitor:210 | _setup_event_handlers() | Event handlers setup complete for SimpleClient
2025-09-11 20:42:31 | INFO     | world.vehicle_simulator.core.depot_manager:120 | _on_api_status_change() | 🔌 Fleet Manager API connected (response: 2.045s)
2025-09-11 20:42:31 | INFO     | world.vehicle_simulator.providers.data_provider:50 | _on_api_status_change() | ✅ Fleet Manager API is now available - initializing connection
2025-09-11 20:42:31 | DEBUG    | world.vehicle_simulator.providers.api_monitor:210 | _setup_event_handlers() | Event handlers setup complete for SimpleClient
2025-09-11 20:42:31 | INFO     | world.vehicle_simulator.providers.data_provider:50 | _on_api_status_change() | ✅ Fleet Manager API is now available - initializing connection
2025-09-11 20:42:31 | INFO     | world.vehicle_simulator.providers.data_provider:66 | _initialize_fleet_manager() | ✅ Fleet manager connection established
2025-09-11 20:42:31 | INFO     | world.vehicle_simulator.providers.api_monitor:179 | _attempt_connection() | ✅ Socket.IO connected in 2.04s
2025-09-11 20:42:31 | INFO     | world.vehicle_simulator.providers.data_provider:66 | _initialize_fleet_manager() | ✅ Fleet manager connection established
2025-09-11 20:42:31 | INFO     | world.vehicle_simulator.providers.api_monitor:179 | _attempt_connection() | ✅ Socket.IO connected in 2.05s
2025-09-11 20:42:32 | INFO     | world.vehicle_simulator.core.depot_manager:155 | _load_fleet_data() | ✅ API connected! Loading fleet data...
2025-09-11 20:42:32 | INFO     | world.vehicle_simulator.providers.data_provider:124 | get_all_fleet_data() | Loading complete fleet data from database...
2025-09-11 20:42:32 | ERROR    | world.vehicle_simulator.providers.data_provider:238 | get_routes() | Failed to get routes: (psycopg2.errors.UndefinedColumn) column routes.description does not exist
LINE 1: ...short_name, routes.long_name AS routes_long_name, routes.des...
                                                             ^

[SQL: SELECT routes.route_id AS routes_route_id, routes.country_id AS routes_country_id, routes.short_name AS routes_short_name, routes.long_name AS routes_long_name, routes.description AS routes_description, routes.color AS routes_color, routes.parishes AS routes_parishes, routes.is_active AS routes_is_active, routes.valid_from AS routes_valid_from, routes.valid_to AS routes_valid_to, routes.created_at AS routes_created_at, routes.updated_at AS routes_updated_at 
FROM routes]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-09-11 20:42:32 | ERROR    | world.vehicle_simulator.providers.data_provider:312 | get_timetables() | Failed to get timetables: (psycopg2.errors.InFailedSqlTransaction) current transaction is aborted, commands ignored until end of transaction block

[SQL: SELECT timetables.timetable_id AS timetables_timetable_id, timetables.vehicle_id AS timetables_vehicle_id, timetables.route_id AS timetables_route_id, timetables.departure_time AS timetables_departure_time, timetables.arrival_time AS timetables_arrival_time, timetables.notes AS timetables_notes, timetables.created_at AS timetables_created_at, timetables.updated_at AS timetables_updated_at 
FROM timetables]
(Background on this error at: https://sqlalche.me/e/20/2j85)
2025-09-11 20:42:32 | ERROR    | world.vehicle_simulator.providers.data_provider:344 | get_schedules() | Failed to get schedules: (psycopg2.errors.InFailedSqlTransaction) current transaction is aborted, commands ignored until end of transaction block

[SQL: SELECT vehicle_assignments.assignment_id AS vehicle_assignments_assignment_id, vehicle_assignments.vehicle_id AS vehicle_assignments_vehicle_id, vehicle_assignments.block_id AS vehicle_assignments_block_id, vehicle_assignments.assigned_at AS vehicle_assignments_assigned_at 
FROM vehicle_assignments 
WHERE CAST(vehicle_assignments.assigned_at AS DATE) = %(param_1)s]
[parameters: {'param_1': datetime.date(2025, 9, 11)}]
(Background on this error at: https://sqlalche.me/e/20/2j85)
2025-09-11 20:42:32 | ERROR    | world.vehicle_simulator.providers.data_provider:370 | get_drivers() | Failed to get drivers: (psycopg2.errors.InFailedSqlTransaction) current transaction is aborted, commands ignored until end of transaction block

[SQL: SELECT drivers.driver_id AS drivers_driver_id, drivers.country_id AS drivers_country_id, drivers.name AS drivers_name, drivers.license_no AS drivers_license_no, drivers.home_depot_id AS drivers_home_depot_id, drivers.employment_status AS drivers_employment_status, drivers.created_at AS drivers_created_at, drivers.updated_at AS drivers_updated_at 
FROM drivers]
(Background on this error at: https://sqlalche.me/e/20/2j85)
2025-09-11 20:42:32 | ERROR    | world.vehicle_simulator.providers.data_provider:397 | get_services() | Failed to get services: (psycopg2.errors.InFailedSqlTransaction) current transaction is aborted, commands ignored until end of transaction block

[SQL: SELECT services.service_id AS services_service_id, services.country_id AS services_country_id, services.name AS services_name, services.mon AS services_mon, services.tue AS services_tue, services.wed AS services_wed, services.thu AS services_thu, services.fri AS services_fri, services.sat AS services_sat, services.sun AS services_sun, services.date_start AS services_date_start, services.date_end AS services_date_end, services.created_at AS services_created_at, services.updated_at AS services_updated_at 
FROM services]
(Background on this error at: https://sqlalche.me/e/20/2j85)
2025-09-11 20:42:32 | ERROR    | world.vehicle_simulator.providers.data_provider:421 | get_depots() | Failed to get depots: (psycopg2.errors.InFailedSqlTransaction) current transaction is aborted, commands ignored until end of transaction block

[SQL: SELECT depots.depot_id AS depots_depot_id, depots.country_id AS depots_country_id, depots.name AS depots_name, ST_AsEWKB(depots.location) AS depots_location, depots.capacity AS depots_capacity, depots.notes AS depots_notes, depots.created_at AS depots_created_at, depots.updated_at AS depots_updated_at 
FROM depots]
(Background on this error at: https://sqlalche.me/e/20/2j85)
2025-09-11 20:42:32 | INFO     | world.vehicle_simulator.providers.data_provider:136 | get_all_fleet_data() | Loaded fleet data: 6 vehicles, 0 routes, 0 schedules
2025-09-11 20:42:32 | INFO     | world.vehicle_simulator.core.depot_manager:163 | _load_fleet_data() | Loaded 6 vehicles, 0 routes, 0 schedules
2025-09-11 20:42:32 | INFO     | world.vehicle_simulator.core.depot_manager:185 | _create_vehicle_instances() | Creating vehicle instances from database data...
2025-09-11 20:42:32 | INFO     | world.vehicle_simulator.core.depot_manager:193 | _create_vehicle_instances() | Vehicle 33ca6e1e-d1d5-4f8f-a91f-28a16e38da98 is inactive in database, activating for simulation
2025-09-11 20:42:32 | ERROR    | world.vehicle_simulator.core.depot_manager:210 | _create_vehicle_instances() | Failed to create vehicle instances: 'NoneType' object has no attribute 'get'
2025-09-11 20:42:32 | ERROR    | world.vehicle_simulator.core.depot_manager:114 | __init__() | Failed to initialize DepotManager: 'NoneType' object has no attribute 'get'
2025-09-11 20:42:32 | ERROR    | world.vehicle_simulator.main:146 | run_depot_simulator() | Failed to start depot simulator: 'NoneType' object has no attribute 'get'
2025-09-11 20:42:32 | INFO     | world.vehicle_simulator.main:148 | run_depot_simulator() | Falling back to basic vehicle simulator with GPS transmission...
2025-09-11 20:42:32 | INFO     | world.vehicle_simulator.main:150 | run_depot_simulator() | 🚌 Starting Basic Vehicle Simulator (GPS Fallback Mode)...
2025-09-11 20:42:32 | INFO     | world.vehicle_simulator.main:151 | run_depot_simulator() |    📡 GPS transmission enabled
2025-09-11 20:42:32 | INFO     | world.vehicle_simulator.main:152 | run_depot_simulator() |    ⏱️ Tick time: 2.0 seconds
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.simulators.simulator:210 | _load_from_database() | ✅ Loaded 4 vehicles from database
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:66 | register_plugin() | Registered plugin: simulation v1.0.0
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:66 | register_plugin() | Registered plugin: esp32_hardware v1.0.0
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:66 | register_plugin() | Registered plugin: file_replay v1.0.0
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:66 | register_plugin() | Registered plugin: navigator_telemetry v1.0.0
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:44 | _discover_builtin_plugins() | Built-in plugins discovered and registered
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.simulation_plugin:62 | initialize() | Simulation plugin initialized without vehicle_state (can be set later)
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:107 | load_plugin() | Successfully loaded plugin: simulation
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:84 | _setup_plugin() | Loaded simulation plugin for device 33ca6e1e-d1d5-4f8f-a91f-28a16e38da98
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:67 | __init__() | GPSDevice 33ca6e1e-d1d5-4f8f-a91f-28a16e38da98 initialized
2025-09-11 20:42:36 | WARNING  | world.vehicle_simulator.vehicle.gps_device.plugins.simulation_plugin:81 | start_data_stream() | No vehicle state available for simulation plugin 33ca6e1e-d1d5-4f8f-a91f-28a16e38da98
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.simulation_plugin:85 | start_data_stream() | Simulation data stream started for 33ca6e1e-d1d5-4f8f-a91f-28a16e38da98
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:98 | _data_worker() | GPS device 33ca6e1e-d1d5-4f8f-a91f-28a16e38da98 data worker started
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:210 | on() | GPSDevice for 33ca6e1e-d1d5-4f8f-a91f-28a16e38da98 turned ON
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.simulation_plugin:75 | set_vehicle_state() | Vehicle state set for simulation plugin: 33ca6e1e-d1d5-4f8f-a91f-28a16e38da98
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:66 | register_plugin() | Registered plugin: simulation v1.0.0
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:66 | register_plugin() | Registered plugin: esp32_hardware v1.0.0
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:66 | register_plugin() | Registered plugin: file_replay v1.0.0
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:66 | register_plugin() | Registered plugin: navigator_telemetry v1.0.0
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:44 | _discover_builtin_plugins() | Built-in plugins discovered and registered
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.simulation_plugin:62 | initialize() | Simulation plugin initialized without vehicle_state (can be set later)
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:107 | load_plugin() | Successfully loaded plugin: simulation
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:84 | _setup_plugin() | Loaded simulation plugin for device 21aaef05-f50e-481c-b89b-a0fec471da20
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:67 | __init__() | GPSDevice 21aaef05-f50e-481c-b89b-a0fec471da20 initialized
2025-09-11 20:42:36 | WARNING  | world.vehicle_simulator.vehicle.gps_device.plugins.simulation_plugin:81 | start_data_stream() | No vehicle state available for simulation plugin 21aaef05-f50e-481c-b89b-a0fec471da20
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.simulation_plugin:85 | start_data_stream() | Simulation data stream started for 21aaef05-f50e-481c-b89b-a0fec471da20
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:98 | _data_worker() | GPS device 21aaef05-f50e-481c-b89b-a0fec471da20 data worker started
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:210 | on() | GPSDevice for 21aaef05-f50e-481c-b89b-a0fec471da20 turned ON
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.simulation_plugin:75 | set_vehicle_state() | Vehicle state set for simulation plugin: 21aaef05-f50e-481c-b89b-a0fec471da20
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:66 | register_plugin() | Registered plugin: simulation v1.0.0
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:66 | register_plugin() | Registered plugin: esp32_hardware v1.0.0
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:66 | register_plugin() | Registered plugin: file_replay v1.0.0
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:66 | register_plugin() | Registered plugin: navigator_telemetry v1.0.0
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:44 | _discover_builtin_plugins() | Built-in plugins discovered and registered
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.simulation_plugin:62 | initialize() | Simulation plugin initialized without vehicle_state (can be set later)
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:107 | load_plugin() | Successfully loaded plugin: simulation
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:84 | _setup_plugin() | Loaded simulation plugin for device c304895f-5d37-4821-9e62-babd6da9bb6c
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:67 | __init__() | GPSDevice c304895f-5d37-4821-9e62-babd6da9bb6c initialized
2025-09-11 20:42:36 | WARNING  | world.vehicle_simulator.vehicle.gps_device.plugins.simulation_plugin:81 | start_data_stream() | No vehicle state available for simulation plugin c304895f-5d37-4821-9e62-babd6da9bb6c
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.simulation_plugin:85 | start_data_stream() | Simulation data stream started for c304895f-5d37-4821-9e62-babd6da9bb6c
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:98 | _data_worker() | GPS device c304895f-5d37-4821-9e62-babd6da9bb6c data worker started
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:210 | on() | GPSDevice for c304895f-5d37-4821-9e62-babd6da9bb6c turned ON
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.simulation_plugin:75 | set_vehicle_state() | Vehicle state set for simulation plugin: c304895f-5d37-4821-9e62-babd6da9bb6c
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:66 | register_plugin() | Registered plugin: simulation v1.0.0
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:66 | register_plugin() | Registered plugin: esp32_hardware v1.0.0
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:66 | register_plugin() | Registered plugin: file_replay v1.0.0
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:66 | register_plugin() | Registered plugin: navigator_telemetry v1.0.0
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:44 | _discover_builtin_plugins() | Built-in plugins discovered and registered
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.simulation_plugin:62 | initialize() | Simulation plugin initialized without vehicle_state (can be set later)
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:107 | load_plugin() | Successfully loaded plugin: simulation
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:84 | _setup_plugin() | Loaded simulation plugin for device ac63b992-3c27-4c35-b83e-5fa15e88f5ce
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:67 | __init__() | GPSDevice ac63b992-3c27-4c35-b83e-5fa15e88f5ce initialized
2025-09-11 20:42:36 | WARNING  | world.vehicle_simulator.vehicle.gps_device.plugins.simulation_plugin:81 | start_data_stream() | No vehicle state available for simulation plugin ac63b992-3c27-4c35-b83e-5fa15e88f5ce
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.simulation_plugin:85 | start_data_stream() | Simulation data stream started for ac63b992-3c27-4c35-b83e-5fa15e88f5ce
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:98 | _data_worker() | GPS device ac63b992-3c27-4c35-b83e-5fa15e88f5ce data worker started
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:210 | on() | GPSDevice for ac63b992-3c27-4c35-b83e-5fa15e88f5ce turned ON
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.simulation_plugin:75 | set_vehicle_state() | Vehicle state set for simulation plugin: ac63b992-3c27-4c35-b83e-5fa15e88f5ce
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.main:162 | run_depot_simulator() | ✅ Basic Vehicle Simulator started with GPS transmission
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.main:339 | main() | ============================================================
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.main:340 | main() | 🚌 Vehicle Simulator - Timed Mode
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.main:341 | main() | ============================================================
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.main:342 | main() | ⏱️  Update Interval: 2.0 seconds
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.main:343 | main() | ⏰ Duration: 3.0 seconds
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.main:344 | main() | 🚀 Mode: depot
2025-09-11 20:42:36 | INFO     | world.vehicle_simulator.main:345 | main() | ------------------------------------------------------------
2025-09-11 20:42:38 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:134 | _async_transmitter() | GPS device ac63b992-3c27-4c35-b83e-5fa15e88f5ce transmitter connected
2025-09-11 20:42:38 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:134 | _async_transmitter() | GPS device 21aaef05-f50e-481c-b89b-a0fec471da20 transmitter connected
2025-09-11 20:42:38 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:134 | _async_transmitter() | GPS device 33ca6e1e-d1d5-4f8f-a91f-28a16e38da98 transmitter connected
2025-09-11 20:42:38 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:134 | _async_transmitter() | GPS device c304895f-5d37-4821-9e62-babd6da9bb6c transmitter connected
2025-09-11 20:42:40 | INFO     | world.vehicle_simulator.main:379 | main() | ------------------------------------------------------------
2025-09-11 20:42:40 | INFO     | world.vehicle_simulator.main:380 | main() | ✅ Timed Simulation Complete
2025-09-11 20:42:40 | INFO     | world.vehicle_simulator.main:192 | stop() | Stopping Vehicle Simulator...
2025-09-11 20:42:40 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.simulation_plugin:142 | stop_data_stream() | Simulation data stream stopped for 33ca6e1e-d1d5-4f8f-a91f-28a16e38da98
2025-09-11 20:42:40 | INFO     | world.vehicle_simulator.vehicle.gps_device.plugins.manager:124 | unload_current_plugin() | Unloaded plugin: simulation
2025-09-11 20:42:41 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:182 | _async_transmitter() | GPS device 33ca6e1e-d1d5-4f8f-a91f-28a16e38da98 transmitter disconnected
2025-09-11 20:42:42 | INFO     | world.vehicle_simulator.vehicle.gps_device.device:121 | _data_worker() | GPS device 33ca6e1e-d1d5-4f8f-a91f-28a16e38da98 data worker stopped
